hw(rs1),HW
15,140
13,137
17,133
1,129
15,22
8,131
19,117
17,127
4,136
8,71
18,102
18,151
12,118
11,112
17,109
11,127
4,121
9,70
10,108
10,117
17,120
18,120
11,125
14,120
3,141
15,45
14,115
2,132
2,41
18,38
5,136
12,69
16,130
15,125
12,130
13,123
17,143
11,152
18,130
18,140
15,136
1,124
8,23
7,108
15,87
10,129
7,103
7,92
7,85
16,105
13,139
14,115
16,138
4,119
8,72
11,88
0,119
16,1
3,134
15,57
12,109
9,116
13,111
13,142
13,124
14,132
11,134
12,107
0,130
11,1
8,115
15,104
3,125
6,52
14,97
11,128
0,116
5,1
18,80
5,120
7,86
8,83
13,112
14,123
7,124
12,102
19,118
0,116
8,1
16,114
10,133
2,118
15,35
5,123
12,82
6,115
16,93
12,141
16,136
9,126
18,105
7,131
5,107
2,63
15,40
17,131
7,127
15,85
12,124
3,135
9,58
14,115
4,119
16,71
19,120
6,114
16,97
12,145
14,118
16,128
16,146
5,120
4,77
18,72
17,136
11,128
10,120
5,113
7,75
18,113
8,121
5,92
16,85
9,137
15,133
17,126
6,121
15,94
5,142
2,85
18,40
4,120
11,67
6,107
11,89
14,122
1,131
16,20
6,139
1,89
17,22
0,121
15,3
16,142
16,132
16,135
16,120
16,133
16,124
14,131
15,134
5,134
15,75
7,132
3,98
16,55
16,119
0,121
14,3
15,124
1,120
13,23
9,141
7,101
0,95
16,1
2,129
1,38
17,19
10,144
5,119
15,90
13,121
12,122
19,118
2,129
10,41
11,116
15,121
3,136
13,51
19,144
7,132
17,103
3,130
8,55
18,117
4,129
16,56
15,121
15,122
18,123
16,124
14,123
16,126
9,140
8,108
16,109
11,133
13,122
15,125
19,123
9,125
13,94
12,121
12,121
3,132
17,55
13,121
4,119
14,64
13,123
9,126
11,116
18,124
7,133
8,93
9,105
8,109
0,104
11,3
7,143
16,109
15,139
8,155
15,123
15,130
16,130
7,140
4,97
16,74
18,135
16,131
10,126
5,124
7,72
12,104
9,117
8,120
10,112
14,103
17,134
14,139
14,131
14,144
15,130
6,126
16,84
13,132
13,122
13,144
6,140
17,88
18,136
3,129
15,51
13,133
15,128
3,123
14,50
7,140
6,96
9,76
11,107
6,124
13,93
8,134
13,111
0,140
13,3
19,120
17,127
16,127
14,123
4,133
7,71
15,95
17,127
16,149
7,122
17,98
9,129
14,110
6,122
11,95
15,124
2,146
17,41
18,132
3,135
5,53
16,85
14,137
15,150
7,127
0,108
9,3
12,117
0,112
11,3
18,131
12,117
2,110
7,39
5,102
4,86
17,69
1,127
13,21
18,126
18,140
17,132
14,115
12,131
8,127
13,115
0,123
0,1
12,3
0,125
17,1
9,114
6,116
9,88
15,118
10,129
5,116
18,87
16,119
13,123
10,132
4,119
18,73
16,149
2,131
16,43
6,135
4,74
17,69
14,133
12,134
11,143
10,122
16,118
18,141
6,138
8,93
16,103
6,121
8,102
19,103
17,122
16,133
13,149
18,140
1,138
3,23
15,51
18,126
18,134
5,129
8,76
5,99
6,75
14,96
11,144
17,126
9,119
16,122
15,129
18,135
3,111
6,58
1,87
1,21
18,20
4,123
16,69
17,127
12,115
16,116
3,136
15,55
16,128
17,120
2,131
16,41
11,116
14,119
6,127
6,97
8,95
16,96
3,141
6,48
1,82
1,23
5,21
8,84
15,114
2,121
15,41
16,119
3,131
3,50
1,54
18,19
14,126
17,125
2,130
9,39
7,127
12,102
5,132
15,73
2,113
17,37
11,133
16,127
8,130
8,116
17,103
0,137
10,3
13,117
16,125
11,136
8,120
12,109
7,115
17,107
15,137
0,135
10,1
17,105
18,135
3,137
1,43
6,20
12,90
10,130
18,119
10,123
10,116
4,100
4,74
9,74
7,110
13,92
5,122
17,79
2,123
14,39
12,122
11,124
14,106
8,125
16,96
4,118
8,66
6,92
12,90
12,126
5,119
6,75
8,86
16,99
14,118
15,131
15,132
8,126
13,113
12,115
5,126
12,84
16,114
13,123
2,107
10,41
18,112
5,130
9,83
12,96
3,114
1,61
13,20
16,124
3,133
16,52
16,139
2,131
18,33
16,132
11,144
8,114
18,92
9,129
16,106
0,126
9,3
16,110
11,146
1,130
17,20
14,133
6,128
16,84
3,135
14,55
14,126
16,144
18,133
3,123
3,46
3,52
15,41
8,128
7,99
3,90
10,51
14,110
7,142
1,90
13,23
13,124
20,115
16,121
13,132
3,124
14,52
13,122
14,128
7,139
12,102
16,143
9,137
6,104
19,89
10,131
4,122
3,76
15,61
11,123
17,109
4,111
7,64
8,102
10,95
8,111
15,102
14,129
12,111
1,116
10,22
0,119
17,1
6,129
15,100
14,146
5,134
13,67
5,125
12,78
13,119
8,121
2,122
2,41
8,38
12,108
13,116
10,129
15,106
9,141
8,127
17,98
16,141
13,142
16,141
7,132
7,85
13,106
14,145
17,123
7,143
5,98
15,76
18,126
10,129
5,110
17,68
5,139
15,77
16,144
9,134
14,110
12,133
14,127
12,132
2,126
11,41
1,125
11,21
3,133
13,57
18,136
17,133
18,116
8,123
9,105
14,118
16,132
13,138
2,130
11,41
13,114
13,118
6,118
12,97
15,130
5,116
2,77
12,40
12,115
8,129
16,109
17,147
2,136
12,41
16,135
5,139
7,92
12,106
12,116
19,121
5,139
16,69
8,123
4,112
17,65
4,130
0,71
17,1
15,137
15,126
6,136
3,84
9,51
15,108
0,139
14,3
15,142
14,128
0,134
11,3
9,134
16,107
15,120
4,121
16,56
4,113
13,70
7,123
16,105
14,119
14,129
16,139
3,137
16,56
3,123
7,52
17,103
8,136
14,95
14,127
6,123
16,96
3,126
17,55
14,120
15,138
5,127
7,74
8,101
6,105
5,79
15,76
15,123
13,125
11,117
15,113
13,126
16,135
10,134
0,121
10,3
14,109
6,120
15,84
13,140
15,129
14,120
13,128
13,136
10,137
11,102
12,137
9,137
16,115
15,118
15,118
15,118
9,124
17,104
6,117
14,82
17,132
1,140
11,20
4,115
13,75
1,124
15,21
9,110
10,100
15,124
16,119
5,123
8,88
10,99
10,118
11,114
13,130
5,132
12,71
16,121
13,134
13,129
16,134
12,137
8,107
15,92
3,133
8,59
6,97
5,83
16,75
12,141
3,128
5,55
17,82
9,141
17,122
6,128
17,87
11,132
15,134
7,131
4,84
15,70
8,134
14,94
15,139
10,143
16,112
15,125
15,117
5,130
18,78
14,109
8,143
15,109
11,121
16,120
2,112
16,29
6,131
11,96
5,124
11,86
0,121
9,3
12,93
17,118
5,147
9,79
15,127
11,121
4,126
15,67
9,128
17,119
11,138
18,122
16,111
8,134
11,102
9,119
17,119
16,117
5,125
17,81
12,133
12,141
11,110
13,122
11,122
18,131
4,134
12,66
15,112
6,121
1,92
11,23
17,134
13,128
16,135
5,125
13,75
15,126
17,125
6,149
9,68
13,104
3,113
7,58
9,92
17,111
7,130
14,101
15,115
7,115
1,89
16,22
9,124
12,106
16,120
12,127
18,117
17,136
8,130
0,107
15,3
15,117
15,121
15,122
16,133
15,129
4,129
18,63
12,133
8,118
10,111
15,124
13,129
6,104
15,96
12,121
9,113
14,126
15,126
11,118
15,137
12,138
12,127
5,137
18,79
6,114
17,84
15,133
20,127
13,110
7,120
17,90
16,120
12,132
19,136
17,138
17,108
9,126
2,101
8,38
11,102
6,136
14,89
6,144
11,86
13,120
5,116
3,81
9,50
0,113
14,3
9,136
11,122
14,118
19,137
15,129
17,123
0,125
15,3
2,161
3,41
9,54
0,110
13,3
11,117
18,125
13,126
17,132
11,128
11,101
9,139
16,115
14,135
18,125
17,124
11,130
18,124
5,111
9,84
14,99
13,105
11,125
10,137
15,119
4,125
16,66
2,123
18,39
1,130
8,23
12,106
13,123
6,110
18,75
17,130
16,129
13,124
7,121
16,98
16,120
9,115
18,123
19,153
13,109
0,124
14,1
14,118
10,131
17,101
18,143
12,125
8,148
16,94
4,136
12,61
11,109
17,122
11,125
18,100
18,115
1,141
18,23
9,136
17,112
5,123
0,90
15,1
15,146
19,129
12,132
11,127
16,114
0,118
13,3
8,128
14,92
8,131
13,102
14,120
13,143
13,117
15,140
15,131
14,129
11,120
11,120
14,131
9,124
2,125
2,34
11,37
18,122
2,121
0,41
8,3
2,100
16,39
2,134
17,43
16,109
13,132
6,121
16,97
2,121
13,39
4,132
5,69
11,71
15,125
9,141
10,115
3,116
17,57
12,124
17,119
14,130
7,140
19,102
14,120
0,139
10,3
16,125
14,119
2,135
13,36
15,132
19,132
11,130
17,113
17,134
18,135
15,124
18,146
7,115
15,90
3,130
13,56
5,125
16,84
13,123
11,143
1,100
15,23
17,124
14,136
17,135
18,100
2,116
15,41
6,116
19,95
10,122
9,124
1,97
3,23
9,43
13,126
6,124
15,96
15,152
10,117
6,123
3,84
12,46
12,133
3,119
12,53
8,116
14,100
16,132
7,136
16,89
1,126
18,17
11,140
15,129
10,123
5,133
13,72
7,122
17,96
8,128
12,110
13,126
18,133
14,146
11,135
19,123
14,137
9,130
18,112
1,123
16,21
11,130
6,117
17,90
1,126
2,22
13,37
16,132
6,134
16,92
16,123
17,150
4,125
7,51
16,107
7,148
8,103
14,103
17,126
2,127
7,38
2,96
16,39
5,142
4,76
7,74
13,95
3,121
17,47
15,127
3,116
2,55
1,40
14,23
5,134
9,81
13,118
19,127
16,117
15,129
14,133
15,124
11,118
13,127
13,119
15,126
12,123
2,115
1,36
3,20
18,54
15,139
17,120
16,130
16,138
18,144
3,131
9,53
16,97
8,129
15,107
15,135
12,125
14,138
11,126
6,101
6,84
9,105
1,102
10,23
3,118
12,53
12,125
8,130
3,105
5,52
2,81
16,35
16,118
16,129
2,143
15,38
13,129
15,130
6,134
17,82
5,141
17,75
18,126
3,135
9,56
14,111
10,119
13,101
14,111
11,124
0,131
7,3
9,86
14,126
1,136
12,22
7,107
17,93
12,129
14,129
8,115
5,107
12,88
19,133
9,136
15,112
6,133
16,83
14,126
14,137
2,122
7,43
13,101
11,122
11,115
3,113
14,48
0,133
7,3
11,93
10,107
1,125
12,23
3,101
14,61
10,120
16,104
4,113
5,70
16,75
15,131
14,130
4,123
13,64
14,142
18,121
1,136
6,23
20,90
15,137
2,141
7,38
8,89
6,100
15,80
6,118
11,89
1,121
15,20
9,129
18,102
14,113
11,128
17,118
2,134
3,39
3,53
8,59
14,105
5,126
3,83
8,61
5,113
16,79
14,129
18,130
12,141
9,127
9,107
3,103
1,51
14,20
19,132
19,121
13,115
13,121
8,130
11,101
18,132
18,125
14,137
6,140
11,83
13,130
6,128
15,94
17,122
1,135
12,20
14,142
15,130
0,133
15,1
3,143
15,57
10,129
11,125
12,117
12,121
5,138
16,74
5,110
14,84
11,134
13,137
11,137
11,121
14,144
12,129
14,124
18,119
8,118
6,95
11,86
7,116
17,86
11,137
15,128
14,122
8,139
9,100
12,114
7,131
2,87
4,39
8,66
1,108
1,23
7,23
12,88
17,115
18,125
8,131
12,99
14,123
14,128
9,141
0,98
7,3
17,113
10,132
15,124
15,140
4,122
0,70
14,3
16,119
16,132
8,125
16,87
12,143
12,116
12,116
18,123
15,122
15,128
17,142
3,123
13,57
4,118
4,67
18,68
10,112
0,116
7,3
13,95
15,115
12,147
7,115
20,103
13,151
12,135
1,105
13,21
5,127
5,79
3,68
14,57
10,133
17,115
16,141
6,135
0,94
16,1
15,135
5,125
16,92
3,127
6,39
2,90
12,40
14,140
15,129
20,135
4,144
16,71
14,151
8,124
10,110
0,131
17,3
11,140
15,137
1,123
16,23
16,118
14,149
11,124
0,124
17,3
13,132
5,149
11,83
14,129
11,110
13,125
3,115
13,48
16,126
14,140
12,132
9,136
10,118
16,110
9,137
14,101
16,125
20,130
10,126
16,111
8,131
13,102
7,139
17,90
19,121
16,134
2,131
11,38
8,110
13,116
12,126
7,137
15,95
15,123
15,133
18,117
18,121
11,135
10,108
1,108
1,21
17,23
2,152
17,41
16,129
16,121
3,115
16,54
14,129
3,116
17,56
9,125
0,115
12,3
16,115
5,114
20,87
11,111
18,123
13,118
2,110
12,37
15,130
16,108
16,136
6,141
5,92
15,77
16,116
3,128
11,58
5,125
13,81
7,116
18,103
13,133
16,142
14,121
16,123
8,133
16,107
17,136
12,136
0,112
16,1
18,132
11,134
8,113
14,106
11,130
6,132
8,86
16,96
17,127
12,117
14,122
3,132
8,54
18,103
16,142
15,132
9,126
10,106
1,128
3,19
11,57
13,127
10,119
8,124
5,103
14,80
3,135
14,57
15,125
9,123
10,106
0,111
10,3
19,112
16,130
7,128
13,80
16,121
12,122
5,120
15,84
12,133
10,138
15,120
2,127
2,41
17,38
16,152
21,126
15,147
15,116
12,129
5,135
7,77
5,104
7,83
8,93
17,108
13,113
4,127
17,66
3,128
10,61
6,123
3,95
15,58
14,126
11,133
18,115
15,126
15,113
2,131
15,43
9,127
14,113
19,136
10,130
13,121
5,128
19,69
16,106
15,127
14,122
15,134
5,122
8,89
5,101
13,75
17,129
13,128
15,107
15,112
7,127
15,97
15,135
4,131
17,63
17,136
12,139
8,132
10,98
12,127
3,127
10,58
2,115
14,39
3,122
16,55
14,126
6,138
11,94
12,115
7,135
9,99
15,130
11,129
5,113
4,72
8,65
15,108
0,136
9,1
2,108
15,37
16,139
10,138
0,117
14,3
16,155
17,142
2,134
10,40
0,116
15,3
13,116
18,127
1,124
7,23
14,95
6,129
17,92
9,124
7,98
5,109
11,70
15,105
17,136
13,140
10,123
14,96
14,122
14,129
14,118
12,142
0,136
14,1
16,136
8,138
0,107
9,1
10,107
8,131
14,114
17,132
11,120
7,130
0,100
14,3
9,139
12,104
5,102
8,87
19,94
18,128
12,138
15,133
17,139
16,121
14,108
13,115
5,116
19,76
17,138
15,124
9,165
17,104
5,120
18,76
8,138
13,112
9,132
17,123
11,133
14,121
15,122
14,124
6,125
10,81
1,111
0,23
4,3
7,73
8,105
0,93
14,3
15,119
2,117
0,39
16,3
15,117
19,124
7,120
9,100
12,110
17,123
16,116
15,144
15,136
15,131
15,143
16,117
16,116
16,133
4,145
15,65
17,136
14,127
13,136
9,103
10,123
13,111
17,118
12,121
3,122
18,59
12,127
16,131
16,112
12,116
12,114
8,138
12,102
9,130
1,129
8,21
10,100
10,114
16,116
16,133
6,110
14,91
12,131
15,114
15,130
11,124
15,117
13,149
9,127
9,114
4,121
12,62
9,139
18,96
9,124
0,118
13,3
10,122
2,112
12,41
12,109
17,137
15,141
3,129
11,58
13,122
12,124
15,130
15,118
1,110
9,23
16,105
14,122
17,121
2,112
17,39
16,122
13,136
7,123
19,85
13,126
11,120
19,126
1,128
4,20
15,74
6,146
1,92
7,23
12,98
16,131
7,146
11,101
8,122
17,101
2,122
17,36
18,123
17,121
15,129
3,116
12,53
16,109
2,112
4,41
16,68
5,121
9,80
5,118
2,87
7,35
15,107
13,132
21,112
5,148
12,84
6,128
15,97
7,137
10,104
16,115
15,131
13,133
14,128
4,137
15,76
9,133
9,116
8,102
9,101
2,121
12,39
14,130
15,128
13,135
11,118
17,131
2,109
18,43
2,151
8,41
9,110
6,115
15,84
10,119
18,127
9,133
15,105
14,118
6,129
15,99
11,119
17,129
13,127
14,135
17,140
7,129
19,96
16,143
9,134
9,121
8,117
15,108
12,136
16,119
1,122
17,19
2,153
0,40
14,3
17,122
9,132
10,115
8,129
14,83
16,146
17,135
16,134
16,120
17,121
13,137
12,109
15,112
13,127
12,134
5,122
6,67
19,93
13,121
15,124
18,121
15,121
13,129
17,131
7,135
15,95
17,124
9,143
4,122
9,77
14,112
5,137
4,75
14,69
21,129
13,127
11,129
15,119
18,126
14,133
10,128
6,113
6,86
14,85
13,112
18,129
1,160
3,21
12,60
15,114
16,129
5,134
6,78
7,104
5,111
17,83
17,124
11,123
12,120
7,110
11,100
8,110
8,93
15,118
14,142
13,115
8,130
5,104
4,93
18,66
18,129
8,126
16,97
2,132
14,40
7,122
15,99
4,137
16,62
11,122
9,104
14,124
0,136
16,1
14,108
17,135
14,137
6,143
2,92
17,43
1,131
19,23
16,149
17,123
15,104
14,146
18,124
9,111
11,121
3,126
15,55
9,129
10,100
11,120
18,115
4,135
7,59
3,85
10,55
4,109
3,70
2,54
5,40
6,85
6,82
5,92
6,77
14,88
1,106
18,23
4,143
15,65
16,121
11,118
18,121
12,145
6,134
16,94
15,135
14,116
15,134
14,123
0,139
2,3
5,39
19,79
11,118
10,123
10,114
19,114
16,139
11,124
16,109
15,138
17,133
6,131
12,92
1,125
4,21
1,66
15,20
14,128
7,140
17,109
19,133
16,139
16,116
13,117
7,112
13,105
15,133
17,143
4,148
15,76
5,134
14,89
18,133
16,130
6,133
18,104
17,133
9,118
15,113
0,127
17,3
15,138
4,131
16,67
7,125
3,104
11,48
5,110
0,83
12,3
12,125
14,133
19,127
5,135
16,74
4,143
17,74
15,128
16,130
13,126
3,123
4,56
11,67
5,125
13,67
11,130
1,133
14,23
3,132
15,60
15,121
4,117
6,63
15,96
12,120
13,120
17,117
10,124
13,110
16,128
4,120
18,59
6,120
3,87
17,59
14,134
16,125
9,119
3,118
4,46
21,73
8,134
13,111
13,127
14,117
16,126
17,104
17,139
13,126
6,129
16,83
7,113
15,87
13,139
11,109
16,105
7,131
15,101
6,139
7,81
15,96
7,128
15,96
12,133
19,119
16,112
16,116
14,126
3,130
17,58
17,150
9,145
16,113
14,129
16,132
16,133
7,138
9,81
6,106
5,89
4,68
1,63
13,19
14,125
16,135
13,114
5,127
14,79
17,129
11,115
11,124
1,112
6,21
9,70
12,106
4,114
14,62
1,132
12,20
6,120
12,95
13,142
7,137
15,103
9,124
9,117
16,107
5,144
18,75
12,144
17,136
7,130
5,104
11,89
12,107
14,113
1,143
15,23
1,106
1,23
11,21
18,126
11,135
10,119
0,119
10,3
9,117
0,119
15,3
14,123
10,115
15,121
8,126
10,92
19,111
10,151
14,122
10,132
18,131
7,128
14,100
15,115
7,146
15,89
4,127
10,65
7,106
10,87
9,114
5,104
15,68
7,126
17,95
16,130
1,135
11,21
14,128
12,137
14,120
15,126
10,139
4,122
15,70
15,118
14,124
15,134
16,132
15,127
15,133
7,129
15,98
4,119
11,74
15,120
11,126
0,116
8,1
2,115
5,38
7,85
10,100
1,123
3,23
9,59
16,105
14,125
17,124
11,136
6,121
14,85
18,139
14,117
1,122
8,23
2,107
5,40
8,85
9,110
0,108
12,3
7,109
13,102
1,121
17,21
13,127
3,126
7,50
16,108
14,134
14,126
5,135
1,73
1,23
4,21
17,70
9,126
14,129
17,122
5,133
11,82
13,126
15,126
13,140
13,141
11,120
12,126
6,135
16,94
13,109
3,135
8,56
15,108
9,123
17,115
16,134
1,136
13,21
15,136
4,123
18,70
11,145
16,124
7,130
15,95
9,125
13,108
3,101
13,46
7,102
17,107
3,146
0,52
16,1
15,125
12,119
4,132
11,69
8,121
19,114
18,124
0,151
6,1
12,87
14,105
12,126
12,133
10,118
16,128
0,139
15,1
10,129
9,107
12,82
15,128
0,122
5,3
5,82
12,81
8,124
10,113
7,111
9,97
14,118
14,121
12,119
6,141
11,93
5,105
11,77
14,122
15,122
13,135
5,133
18,72
13,151
10,112
11,106
13,118
18,134
13,141
16,122
16,130
13,131
15,126
1,140
10,20
3,115
10,61
17,116
14,128
15,144
3,128
17,56
2,139
15,42
1,133
1,21
14,20
2,137
14,41
16,120
14,137
5,131
12,80
13,122
11,135
13,131
5,121
10,78
5,127
15,68
3,136
10,59
5,133
6,84
8,85
15,104
18,129
14,124
17,142
0,141
14,3
6,129
0,80
17,3
13,131
5,129
12,72
15,122
17,130
15,100
17,125
17,144
17,123
16,139
7,137
8,101
18,116
10,124
20,113
10,142
5,132
12,73
9,119
2,107
11,43
3,120
6,53
17,84
3,117
13,44
7,132
15,107
1,126
6,21
15,91
1,126
16,23
11,117
14,125
0,131
17,3
4,134
18,67
6,132
18,91
4,120
17,68
13,127
14,140
11,135
13,133
10,118
2,124
16,41
11,137
13,113
0,129
13,1
16,122
18,128
7,127
19,102
1,140
15,17
5,120
12,82
16,139
16,145
10,138
14,135
15,125
16,127
5,116
15,76
10,113
16,107
13,138
8,136
7,105
8,95
4,115
12,74
8,137
18,109
14,126
18,127
4,142
19,69
16,130
16,131
7,115
15,91
5,131
18,81
17,135
19,140
8,112
3,109
2,52
14,39
3,130
2,60
2,40
7,31
11,89
8,123
14,115
14,130
16,109
17,122
8,118
7,110
14,93
4,124
14,77
8,104
14,118
17,119
9,143
15,115
11,135
12,117
2,127
16,35
13,130
16,146
14,135
13,120
8,131
7,111
15,107
4,123
14,72
12,132
5,125
2,72
15,39
11,132
16,126
9,121
13,106
6,131
13,85
15,112
14,103
6,133
2,91
12,34
11,122
13,123
12,138
11,128
15,117
14,116
17,136
4,130
15,72
5,129
13,75
6,140
15,86
18,124
8,139
3,108
11,59
15,139
2,143
9,40
16,129
10,125
13,106
11,134
3,124
6,54
12,85
16,107
12,140
9,144
17,102
10,133
10,114
14,120
10,129
12,127
16,129
17,116
17,131
13,131
12,136
18,124
2,135
2,41
13,43
16,118
17,134
2,120
12,37
11,121
14,126
13,111
9,151
16,106
4,134
7,58
17,106
9,123
7,99
1,98
16,21
2,122
12,38
13,115
5,138
5,81
5,81
15,76
5,138
5,76
16,88
11,140
4,110
11,67
16,138
15,122
1,143
13,22
6,129
15,80
6,133
14,85
19,123
15,117
10,143
8,120
8,100
11,100
5,131
4,74
13,71
16,137
2,136
9,41
4,101
3,76
8,51
14,91
16,122
11,128
17,131
0,132
5,3
4,80
10,71
8,124
10,105
2,120
9,40
14,125
4,123
14,70
8,133
17,96
18,127
5,143
10,79
12,124
17,123
12,147
10,128
0,115
1,3
6,21
14,92
12,127
3,134
15,60
14,116
10,128
2,126
13,39
10,135
13,112
15,127
15,119
16,134
8,128
3,117
11,61
11,120
5,115
15,85
15,144
11,128
5,138
16,84
13,142
15,125
8,132
12,106
10,119
16,127
14,123
13,107
15,114
15,129
15,127
4,138
16,55
4,112
10,74
4,110
14,67
16,126
4,122
10,66
6,115
14,87
0,125
18,1
13,129
0,124
16,1
0,126
16,3
11,125
10,106
13,108
9,149
10,106
4,124
15,77
19,118
17,142
8,123
6,87
14,87
7,127
11,82
13,132
14,132
15,115
17,123
6,127
18,95
19,133
17,131
13,117
15,132
2,136
9,41
14,112
6,132
10,89
10,111
15,136
13,130
3,118
2,57
7,40
17,96
7,133
11,102
17,124
10,112
10,131
8,123
11,118
12,113
11,122
15,115
2,127
12,39
14,115
4,123
8,52
5,108
16,83
13,127
15,121
12,124
9,123
16,123
15,122
12,142
0,101
3,1
8,50
0,115
13,3
5,119
20,86
12,124
16,127
10,123
17,102
20,132
1,137
11,20
10,116
14,103
6,117
17,91
17,127
1,120
20,21
16,138
14,129
0,120
15,3
4,122
18,66
11,140
13,115
14,126
10,125
5,113
9,69
12,132
14,117
15,120
7,132
10,92
6,104
8,83
9,102
15,119
15,128
13,108
16,117
9,137
3,108
12,54
5,109
15,87
9,132
11,104
15,136
17,137
17,137
4,126
9,70
4,115
13,70
5,122
8,89
6,100
10,81
11,124
2,137
2,39
15,41
11,132
16,123
17,130
7,135
14,86
12,119
18,123
14,143
16,115
17,142
13,129
18,118
12,128
0,111
9,3
3,102
11,58
15,121
1,110
9,21
9,119
11,96
11,128
13,107
14,138
16,126
11,126
5,123
15,72
12,142
4,124
0,70
17,3
18,124
15,132
16,145
14,133
4,140
14,67
12,139
1,124
1,22
11,23
15,121
7,119
11,98
7,115
13,97
11,129
13,127
16,136
9,134
10,130
14,112
17,137
13,128
12,137
2,118
9,40
16,106
11,118
16,108
7,112
3,92
0,50
12,3
15,133
6,112
9,75
6,120
0,93
9,3
16,114
16,144
14,152
9,123
16,112
14,124
14,133
3,138
16,56
15,135
16,122
13,136
7,120
7,89
9,97
10,109
7,116
13,97
15,134
18,141
16,126
11,149
11,117
15,119
8,128
12,89
17,118
9,106
15,126
15,117
16,115
14,135
19,144
11,127
14,115
13,144
16,122
14,127
1,135
6,23
13,100
8,130
10,106
11,139
15,143
11,150
14,125
4,145
16,56
5,119
11,85
10,111
7,104
17,86
0,135
15,3
17,127
0,137
0,3
7,3
12,90
8,112
12,105
9,139
11,102
15,138
9,140
9,118
18,128
12,111
0,136
15,1
16,134
14,109
12,129
11,137
1,133
2,23
1,38
15,22
19,126
14,123
14,116
15,145
12,118
16,115
18,136
11,111
1,131
14,21
19,116
17,120
12,127
12,140
4,111
5,67
17,81
3,121
15,50
17,144
8,117
10,103
6,118
3,101
13,57
19,117
8,126
14,112
6,127
1,93
17,17
2,125
12,43
4,114
10,71
4,121
14,72
9,131
11,107
18,123
16,116
8,126
12,103
16,129
15,109
13,123
5,122
16,72
13,128
16,128
15,139
14,141
19,142
7,138
8,108
1,102
11,23
5,133
15,78
5,122
18,68
16,144
1,122
10,21
15,92
14,124
18,139
9,113
14,124
7,129
3,105
9,53
13,122
9,125
5,110
18,79
15,141
2,132
9,39
17,98
4,127
11,69
2,134
0,42
18,3
9,114
1,99
7,23
2,105
11,41
17,129
15,123
6,137
15,103
16,128
4,138
15,68
11,124
13,128
15,119
15,122
12,129
9,134
8,107
7,105
12,102
3,127
12,52
16,129
9,121
14,108
9,113
16,107
13,138
7,137
1,100
17,23
4,130
8,75
13,106
12,144
11,134
17,102
15,113
1,124
16,23
0,128
6,3
10,88
1,120
15,23
13,138
0,140
16,1
10,132
10,107
12,104
1,106
12,21
0,125
15,3
16,116
14,131
13,130
16,123
4,134
13,72
15,118
11,120
5,115
14,86
6,121
17,91
2,122
16,41
2,123
14,37
4,134
7,62
16,100
13,143
11,118
15,129
16,127
18,131
13,119
13,133
1,123
10,22
10,130
16,109
0,114
12,1
15,132
14,132
18,123
14,139
12,120
9,149
8,116
2,94
7,38
10,103
12,106
15,124
5,122
3,83
17,54
7,129
14,99
20,141
6,109
12,90
5,122
15,80
16,121
16,126
14,147
7,144
9,89
4,114
0,65
13,3
12,127
4,124
1,66
16,23
16,120
13,124
6,130
15,74
0,124
15,1
11,132
14,118
13,125
11,130
13,106
13,118
16,122
15,117
13,126
3,140
11,55
18,124
17,142
5,129
17,83
15,148
14,143
15,131
17,135
16,145
20,121
11,129
11,104
11,100
7,120
3,94
5,51
17,66
2,145
17,41
0,148
14,1
10,130
16,115
8,143
14,104
3,135
16,55
15,121
9,127
14,129
9,128
15,116
17,124
9,127
8,124
12,115
16,114
9,134
11,105
15,121
14,122
16,121
13,136
17,136
17,135
3,138
17,54
12,128
11,146
6,115
11,83
11,116
4,118
15,63
6,109
13,86
17,128
14,140
10,123
16,119
14,130
13,129
7,129
12,94
13,121
4,128
3,65
13,55
4,129
14,63
8,129
3,123
17,59
13,130
17,128
11,122
1,120
17,21
18,131
13,130
16,126
9,125
12,112
16,123
0,128
14,3
17,129
1,154
16,22
7,137
17,99
0,133
16,1
1,139
9,23
1,118
13,23
16,127
13,131
16,128
8,128
16,94
7,135
16,84
19,124
16,129
3,123
11,46
18,126
1,115
14,23
15,126
2,136
1,39
14,23
8,133
14,106
3,130
11,51
13,130
17,128
21,118
4,125
6,63
11,84
19,126
16,127
12,147
2,116
14,40
16,120
4,128
15,66
15,143
5,126
14,81
11,122
7,117
6,108
7,92
11,91
2,110
12,35
1,119
2,23
12,35
5,129
17,78
11,128
17,110
16,134
6,128
4,91
11,69
16,112
16,130
3,125
4,58
18,64
14,126
15,142
17,122
14,121
16,126
13,142
15,131
13,116
16,128
13,134
13,128
18,110
16,124
16,120
18,145
14,136
9,117
13,122
16,118
9,119
18,101
5,112
13,77
8,107
11,96
0,126
13,1
10,130
6,116
3,90
10,55
16,122
17,123
6,121
16,71
11,125
5,143
12,80
15,134
2,125
6,36
16,86
10,123
14,112
6,104
14,86
6,129
1,84
9,21
5,96
12,86
12,122
10,148
1,125
15,21
19,118
13,102
2,126
1,37
12,17
4,128
13,78
15,124
6,114
4,86
19,62
10,131
1,112
9,23
12,123
9,124
6,117
16,87
11,126
18,127
16,116
12,132
14,121
11,129
15,115
11,125
15,117
10,115
4,121
14,71
12,127
8,127
14,110
14,115
13,124
18,115
14,122
1,135
8,23
15,112
11,127
16,111
0,118
9,3
11,124
17,119
3,126
12,57
